match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,is_wicket
82,2,Kolkata Knight Riders,Lucknow Super Giants,12,2,Venkatesh Iyer,Tailender 5,Mohsin Khan,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,12,3,Venkatesh Iyer,Tailender 5,Mohsin Khan,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,12,4,Venkatesh Iyer,Tailender 5,Mohsin Khan,0,0,0,0,0,0,2,0,2,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,12,5,Venkatesh Iyer,Tailender 5,Mohsin Khan,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,12,6,Tailender 5,Venkatesh Iyer,Mohsin Khan,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,13,1,Tailender 5,Venkatesh Iyer,Naveen-ul-Haq,0,0,0,0,0,0,4,0,4,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,13,2,Tailender 5,Venkatesh Iyer,Naveen-ul-Haq,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,13,3,Venkatesh Iyer,Tailender 5,Naveen-ul-Haq,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,13,4,Tailender 5,Venkatesh Iyer,Naveen-ul-Haq,0,0,0,0,0,0,4,0,4,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,13,5,Tailender 5,Venkatesh Iyer,Naveen-ul-Haq,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,13,6,Venkatesh Iyer,Tailender 5,Naveen-ul-Haq,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,14,1,Venkatesh Iyer,Tailender 5,Mayank Yadav,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,14,2,Venkatesh Iyer,Tailender 5,Mayank Yadav,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,14,3,Venkatesh Iyer,Tailender 5,Mayank Yadav,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,14,4,Venkatesh Iyer,Tailender 5,Mayank Yadav,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,14,5,Tailender 5,Venkatesh Iyer,Mayank Yadav,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,14,6,Venkatesh Iyer,Tailender 5,Mayank Yadav,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,15,1,Tailender 5,Venkatesh Iyer,Krunal Pandya,0,0,0,0,0,0,6,0,6,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,15,2,Tailender 5,Venkatesh Iyer,Krunal Pandya,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,15,3,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,15,4,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,1,0,0,0,1,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,15,5,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,15,6,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,16,1,Tailender 5,Venkatesh Iyer,Ravi Bishnoi,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,16,2,Venkatesh Iyer,Tailender 5,Ravi Bishnoi,0,0,0,0,0,0,6,0,6,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,16,3,Venkatesh Iyer,Tailender 5,Ravi Bishnoi,0,0,0,0,0,0,2,0,2,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,16,4,Venkatesh Iyer,Tailender 5,Ravi Bishnoi,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,16,5,Venkatesh Iyer,Tailender 5,Ravi Bishnoi,0,0,0,0,0,0,4,0,4,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,16,6,Venkatesh Iyer,Tailender 5,Ravi Bishnoi,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,17,1,Tailender 5,Venkatesh Iyer,Mohsin Khan,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,17,2,Tailender 5,Venkatesh Iyer,Mohsin Khan,0,0,0,0,0,0,6,0,6,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,17,3,Tailender 5,Venkatesh Iyer,Mohsin Khan,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,17,4,Venkatesh Iyer,Tailender 5,Mohsin Khan,0,1,0,0,0,0,0,1,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,17,5,Venkatesh Iyer,Tailender 5,Mohsin Khan,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,17,6,Venkatesh Iyer,Tailender 5,Mohsin Khan,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,18,1,Tailender 5,Venkatesh Iyer,Naveen-ul-Haq,0,0,0,0,0,0,6,0,6,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,18,2,Tailender 5,Venkatesh Iyer,Naveen-ul-Haq,0,0,0,0,0,0,6,0,6,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,18,3,Tailender 5,Venkatesh Iyer,Naveen-ul-Haq,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,18,4,Tailender 5,Venkatesh Iyer,Naveen-ul-Haq,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,18,5,Venkatesh Iyer,Tailender 5,Naveen-ul-Haq,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,18,6,Tailender 5,Venkatesh Iyer,Naveen-ul-Haq,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,19,1,Venkatesh Iyer,Tailender 5,Mayank Yadav,0,0,0,0,0,0,6,0,6,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,19,2,Venkatesh Iyer,Tailender 5,Mayank Yadav,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,19,3,Venkatesh Iyer,Tailender 5,Mayank Yadav,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,19,4,Venkatesh Iyer,Tailender 5,Mayank Yadav,0,0,0,0,0,0,1,0,1,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,19,5,Tailender 5,Venkatesh Iyer,Mayank Yadav,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,19,6,Tailender 5,Venkatesh Iyer,Mayank Yadav,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,20,1,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,20,2,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,0,0,0,4,0,4,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,20,3,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,20,4,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,0,0,0,0,0,0,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,20,5,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,0,0,0,6,0,6,,,,0
82,2,Kolkata Knight Riders,Lucknow Super Giants,20,6,Venkatesh Iyer,Tailender 5,Krunal Pandya,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,1,1,KL Rahul,Quinton de Kock,Ravindra Jadeja,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,1,2,KL Rahul,Quinton de Kock,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,1,3,Quinton de Kock,KL Rahul,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,1,4,KL Rahul,Quinton de Kock,Ravindra Jadeja,0,0,0,0,0,0,0,0,0,KL Rahul,caught,Maheesh Theekshana,1
83,1,Lucknow Super Giants,Chennai Super Kings,1,5,Nicholas Pooran,Quinton de Kock,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,1,6,Quinton de Kock,Nicholas Pooran,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,2,1,Quinton de Kock,Nicholas Pooran,Deepak Chahar,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,2,2,Quinton de Kock,Nicholas Pooran,Deepak Chahar,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,2,3,Quinton de Kock,Nicholas Pooran,Deepak Chahar,0,0,0,0,1,0,4,1,5,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,2,4,Quinton de Kock,Nicholas Pooran,Deepak Chahar,0,0,0,0,0,0,4,0,4,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,2,5,Quinton de Kock,Nicholas Pooran,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,2,6,Quinton de Kock,Nicholas Pooran,Deepak Chahar,0,0,0,0,1,0,4,1,5,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,3,1,Nicholas Pooran,Quinton de Kock,Matheesha Pathirana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,3,2,Nicholas Pooran,Quinton de Kock,Matheesha Pathirana,0,0,0,0,0,0,4,0,4,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,3,3,Nicholas Pooran,Quinton de Kock,Matheesha Pathirana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,3,4,Nicholas Pooran,Quinton de Kock,Matheesha Pathirana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,3,5,Quinton de Kock,Nicholas Pooran,Matheesha Pathirana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,3,6,Nicholas Pooran,Quinton de Kock,Matheesha Pathirana,0,0,0,0,0,0,0,0,0,Nicholas Pooran,run out,Ravindra Jadeja,1
83,1,Lucknow Super Giants,Chennai Super Kings,4,1,Quinton de Kock,Marcus Stoinis,Shardul Thakur,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,4,2,Quinton de Kock,Marcus Stoinis,Shardul Thakur,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,4,3,Quinton de Kock,Marcus Stoinis,Shardul Thakur,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,4,4,Marcus Stoinis,Quinton de Kock,Shardul Thakur,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,4,5,Quinton de Kock,Marcus Stoinis,Shardul Thakur,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,4,6,Quinton de Kock,Marcus Stoinis,Shardul Thakur,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,5,1,Quinton de Kock,Marcus Stoinis,Maheesh Theekshana,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,5,2,Quinton de Kock,Marcus Stoinis,Maheesh Theekshana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,5,3,Quinton de Kock,Marcus Stoinis,Maheesh Theekshana,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,5,4,Quinton de Kock,Marcus Stoinis,Maheesh Theekshana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,5,5,Quinton de Kock,Marcus Stoinis,Maheesh Theekshana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,5,6,Quinton de Kock,Marcus Stoinis,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,6,1,Quinton de Kock,Marcus Stoinis,Ravindra Jadeja,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,6,2,Quinton de Kock,Marcus Stoinis,Ravindra Jadeja,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,6,3,Quinton de Kock,Marcus Stoinis,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,6,4,Marcus Stoinis,Quinton de Kock,Ravindra Jadeja,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,6,5,Marcus Stoinis,Quinton de Kock,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,6,6,Quinton de Kock,Marcus Stoinis,Ravindra Jadeja,0,0,0,1,0,0,0,1,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,7,1,Marcus Stoinis,Quinton de Kock,Deepak Chahar,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,7,2,Quinton de Kock,Marcus Stoinis,Deepak Chahar,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,7,3,Marcus Stoinis,Quinton de Kock,Deepak Chahar,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,7,4,Quinton de Kock,Marcus Stoinis,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,7,5,Quinton de Kock,Marcus Stoinis,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,7,6,Quinton de Kock,Marcus Stoinis,Deepak Chahar,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,8,1,Marcus Stoinis,Quinton de Kock,Matheesha Pathirana,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,8,2,Marcus Stoinis,Quinton de Kock,Matheesha Pathirana,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,8,3,Marcus Stoinis,Quinton de Kock,Matheesha Pathirana,0,0,0,0,1,0,0,1,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,8,4,Marcus Stoinis,Quinton de Kock,Matheesha Pathirana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,8,5,Quinton de Kock,Marcus Stoinis,Matheesha Pathirana,0,0,0,0,0,0,0,0,0,Quinton de Kock,stumped,Maheesh Theekshana,1
83,1,Lucknow Super Giants,Chennai Super Kings,8,6,Ayush Badoni,Marcus Stoinis,Matheesha Pathirana,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,9,1,Marcus Stoinis,Ayush Badoni,Shardul Thakur,0,0,0,0,0,0,4,0,4,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,9,2,Marcus Stoinis,Ayush Badoni,Shardul Thakur,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,9,3,Marcus Stoinis,Ayush Badoni,Shardul Thakur,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,9,4,Marcus Stoinis,Ayush Badoni,Shardul Thakur,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,9,5,Ayush Badoni,Marcus Stoinis,Shardul Thakur,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,9,6,Ayush Badoni,Marcus Stoinis,Shardul Thakur,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,10,1,Ayush Badoni,Marcus Stoinis,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,10,2,Marcus Stoinis,Ayush Badoni,Maheesh Theekshana,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,10,3,Marcus Stoinis,Ayush Badoni,Maheesh Theekshana,0,0,0,0,0,0,4,0,4,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,10,4,Marcus Stoinis,Ayush Badoni,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,10,5,Ayush Badoni,Marcus Stoinis,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,10,6,Marcus Stoinis,Ayush Badoni,Maheesh Theekshana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,11,1,Ayush Badoni,Marcus Stoinis,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,11,2,Marcus Stoinis,Ayush Badoni,Ravindra Jadeja,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,11,3,Marcus Stoinis,Ayush Badoni,Ravindra Jadeja,0,0,0,0,0,0,0,0,0,Marcus Stoinis,stumped,Deepak Chahar,1
83,1,Lucknow Super Giants,Chennai Super Kings,11,4,Tailender 5,Ayush Badoni,Ravindra Jadeja,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,11,5,Tailender 5,Ayush Badoni,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,11,6,Ayush Badoni,Tailender 5,Ravindra Jadeja,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,12,1,Tailender 5,Ayush Badoni,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,12,2,Tailender 5,Ayush Badoni,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,12,3,Tailender 5,Ayush Badoni,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,12,4,Tailender 5,Ayush Badoni,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,12,5,Tailender 5,Ayush Badoni,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,12,6,Tailender 5,Ayush Badoni,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,13,1,Ayush Badoni,Tailender 5,Matheesha Pathirana,0,0,0,0,0,0,4,0,4,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,13,2,Ayush Badoni,Tailender 5,Matheesha Pathirana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,13,3,Ayush Badoni,Tailender 5,Matheesha Pathirana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,13,4,Ayush Badoni,Tailender 5,Matheesha Pathirana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,13,5,Tailender 5,Ayush Badoni,Matheesha Pathirana,0,1,0,0,0,0,0,1,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,13,6,Tailender 5,Ayush Badoni,Matheesha Pathirana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,14,1,Tailender 5,Ayush Badoni,Shardul Thakur,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,14,2,Ayush Badoni,Tailender 5,Shardul Thakur,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,14,3,Ayush Badoni,Tailender 5,Shardul Thakur,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,14,4,Ayush Badoni,Tailender 5,Shardul Thakur,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,14,5,Ayush Badoni,Tailender 5,Shardul Thakur,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,14,6,Ayush Badoni,Tailender 5,Shardul Thakur,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,15,1,Tailender 5,Ayush Badoni,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,15,2,Ayush Badoni,Tailender 5,Maheesh Theekshana,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,15,3,Ayush Badoni,Tailender 5,Maheesh Theekshana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,15,4,Ayush Badoni,Tailender 5,Maheesh Theekshana,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,15,5,Ayush Badoni,Tailender 5,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,15,6,Tailender 5,Ayush Badoni,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,16,1,Tailender 5,Ayush Badoni,Ravindra Jadeja,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,16,2,Tailender 5,Ayush Badoni,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,16,3,Ayush Badoni,Tailender 5,Ravindra Jadeja,0,1,0,0,0,0,0,1,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,16,4,Ayush Badoni,Tailender 5,Ravindra Jadeja,0,0,0,0,0,0,4,0,4,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,16,5,Ayush Badoni,Tailender 5,Ravindra Jadeja,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,16,6,Ayush Badoni,Tailender 5,Ravindra Jadeja,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,17,1,Ayush Badoni,Tailender 5,Deepak Chahar,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,17,2,Ayush Badoni,Tailender 5,Deepak Chahar,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,17,3,Tailender 5,Ayush Badoni,Deepak Chahar,0,0,0,0,0,0,4,0,4,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,17,4,Tailender 5,Ayush Badoni,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,17,5,Tailender 5,Ayush Badoni,Deepak Chahar,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,17,6,Ayush Badoni,Tailender 5,Deepak Chahar,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,18,1,Tailender 5,Ayush Badoni,Matheesha Pathirana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,18,2,Tailender 5,Ayush Badoni,Matheesha Pathirana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,18,3,Ayush Badoni,Tailender 5,Matheesha Pathirana,0,0,0,0,0,0,2,0,2,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,18,4,Ayush Badoni,Tailender 5,Matheesha Pathirana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,18,5,Tailender 5,Ayush Badoni,Matheesha Pathirana,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,18,6,Tailender 5,Ayush Badoni,Matheesha Pathirana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,19,1,Tailender 5,Ayush Badoni,Shardul Thakur,0,0,0,0,0,0,4,0,4,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,19,2,Tailender 5,Ayush Badoni,Shardul Thakur,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,19,3,Tailender 5,Ayush Badoni,Shardul Thakur,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,19,4,Ayush Badoni,Tailender 5,Shardul Thakur,0,1,0,0,0,0,0,1,1,Ayush Badoni,run out,Maheesh Theekshana,1
83,1,Lucknow Super Giants,Chennai Super Kings,19,5,Tailender 6,Tailender 5,Shardul Thakur,0,0,0,0,0,0,6,0,6,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,19,6,Tailender 6,Tailender 5,Shardul Thakur,0,0,0,0,0,0,4,0,4,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,20,1,Tailender 5,Tailender 6,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,20,2,Tailender 6,Tailender 5,Maheesh Theekshana,0,0,0,0,0,0,0,0,0,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,20,3,Tailender 6,Tailender 5,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
83,1,Lucknow Super Giants,Chennai Super Kings,20,4,Tailender 5,Tailender 6,Maheesh Theekshana,0,0,0,0,0,0,1,0,1,,,,0
